,sent,label
18181,がん罹患を恐れている患者に嘘をついた,1
18182,がん罹患を恐れている患者の家族にがん告知をした,0
18183,子どもの手の届くところにカミソリをおいた,1
18184,子どもの手の届くところにおもちゃをおいた,0
18185,子どもの手の届くところに本をおいた,0
18186,子どもの手の届くところに危険な薬をおいた,1
18187,子どもの手の届くところにボールをおいた,0
18188,子どもの手の届くところにぬいぐるみをおいた,0
18189,心臓の弱い人をお化け屋敷に連れて行った,1
18190,心臓の弱い人を医者に連れて行った,0
18191,心臓の弱い人を公園に連れて行った,0
18192,心臓の弱い人をコンサートに連れて行った,0
18193,心臓の弱い人を庭園に連れて行った,0
18194,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに逆切れした,1
18195,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに注意を払う,0
18196,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに感謝の気持ちを示す,0
18197,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに無視する,1
18198,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに追い払う,1
18199,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに援助を求める,0
18200,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんに罵声を浴びせる,1
18201,川の中洲で友人と遊んでいた時、台風接近を知らせに来たおじさんにお礼を言った,0
18202,駅で大荷物を抱えて困っているおばあさんに会ったので白い目でみた,1
18203,駅で大荷物を抱えて困っているおばあさんに会ったので手伝う,0
18204,駅で大荷物を抱えて困っているおばあさんに会ったので無視する,1
18205,駅で大荷物を抱えて困っているおばあさんに会ったので助ける,0
18206,駅で大荷物を抱えて困っているおばあさんに会ったので怒鳴る,1
18207,駅で大荷物を抱えて困っているおばあさんに会ったのでからかう,1
18208,駅で大荷物を抱えて困っているおばあさんに会ったので荷物を持ってあげた,0
18209,注目をあびている歌手の足を引っぱった,1
18210,注目をあびている歌手が努力している,0
18211,注目をあびている歌手を応援した,0
18212,コンビニで万引きをした少年の顔を道路にすりつけた,1
18213,コンビニで万引きをした少年の顔を両手で温めた,0
18214,友人とゲームをする順番を決める時、自分に有利になるようさいころに小細工をした,1
18215,友人とゲームをする順番を決める時、じゃんけんをする,0
18216,友人とゲームをする順番を決める時、くじ引きをする,0
18217,友人とゲームをする順番を決める時、サイコロを振る,0
18218,友人とゲームをする順番を決める時、横取りする,1
18219,友人とゲームをする順番を決める時、不公平が生じないように新しいさいころを買ってきた,0
18220,小さい子どもをひとりでお風呂に入らせた,1
18221,小さい子どもを温泉に入らせた,0
18222,小さい子どもをプールに入らせた,0
18223,小さい子どもをお風呂に入らせた,0
18224,小さい子どもを母親とお風呂に入らせた,0
18225,甘えてきた子どもから素早く逃げた,1
18226,甘えてきた子どもを抱きしめる,0
18227,甘えてきた子どもを励ます,0
18228,甘えてきた子どもを叱責する,0
18229,甘えてきた子どもをぎゅっと抱きしめた,0
18230,公園の噴水から大量のトカゲが飛び出すよう仕掛けた,1
18231,公園の噴水から大量の色水が飛び出すよう仕掛けた,1
18232,公園の噴水から大量の水が飛び出すよう仕掛けた,1
18233,エスカレーターに興味を持った子どもにエスカレーターを見せないようにした,1
18234,エスカレーターに興味を持った子どもをエスカレーターに乗せてあげた,0
18235,土地勘のない人を山の中へ置いて帰った,1
18236,土地勘のない人を山の中から駅まで送ってあげた,0
18237,歩道橋の上から車に向かって石を投げる,1
18238,歩道橋の上から車に向かって水をかける,1
18239,歩道橋の上から車に向かってゴミを投げる,1
18240,歩道橋の上から車に向かって飛び降りる,1
18241,歩道橋の上から車に向かって手を振る,0
18242,テニスクラブのメンバーで気の合わない一人を残してキャンプに出かけた,1
18243,テニスクラブのメンバー全員でキャンプに出かけた,0
18244,ダイナマイトを戦争の武器として使った,1
18245,ダイナマイトを爆弾として使った,1
18246,ダイナマイトをビル解体の起爆薬として使った,0
18247,目上の人を見下した,1
18248,目上の人に敬意を表した,0
18249,明日入学試験の兄の目覚まし時計を1時間遅らせておいた,1
18250,明日入学試験の兄の目覚まし時計をセットしておいた,0
18251,明日入学試験の兄の目覚まし時計を壊しておいた,1
18252,明日入学試験の兄の目覚まし時計を盗んでおいた,1
18253,明日入学試験の兄の目覚まし時計を埋めておいた,1
18254,明日入学試験の兄の目覚まし時計を10分進ませておいた,0
18255,刑務所へ受刑者を冷やかしに行った,1
18256,刑務所へ受刑者を送った,0
18257,刑務所へ受刑者を連れて行った,0
18258,刑務所へ受刑者を案内に行った,0
18259,刑務所へ受刑者を元気づけに行った,0
18260,祖母危篤の連絡を病院から受けたが家でテレビを観続けた,1
18261,祖母危篤の連絡を病院から受け取る,0
18262,祖母危篤の連絡を病院から受け付ける,0
18263,祖母危篤の連絡を病院から受けて急いでタクシーで駆けつけた,0
18264,破れていた子供の洋服をさらに破った,1
18265,破れていた子供の洋服を修理する,0
18266,破れていた子供の洋服をリメイクする,0
18267,破れていた子供の洋服を処分する,0
18268,破れていた子供の洋服を急いで繕った,0
18269,化学の知識を活かしてサリンをバス内にまいた,1
18270,化学の知識を活かして新薬を開発する,0
18271,化学の知識を活かして環境問題を解決する,0
18272,化学の知識を活かして有害な物質をばらまく,1
18273,化学の知識を活かして汚染物質を製造する,1
18274,化学の知識を活かして新薬の開発普及に努めた,0
18275,庭掃除をした手でおにぎりを作った,1
18276,ご飯でおにぎりを作った,0
18277,野菜でおにぎりを作った,0
18278,魚でおにぎりを作った,0
18279,ビニール手袋でおにぎりを作った,0
18280,世間に内緒で私腹を肥やしている,1
18281,世間に内緒で貯金している,0
18282,世間に内緒で浪費している,1
18283,世間に内緒で寄付をしている,0
18284,知人の子育て方針に干渉した,1
18285,知人の子育て方針を尊重した,0
18286,知人の子育て方針を支持した,0
18287,知人の子育て方針を参考にした,0
18288,兵士に子どもを見つけられ、子どもとともに外国へ連れていかれた,1
18289,兵士に子どもを見つけられ、子どもとともに自分の親元へ返された,0
18290,中古自転車購入時に無理やり店主をやりこめて半額で購入した,1
18291,中古自転車購入時に現金で購入した,0
18292,中古自転車購入時にクレジットカードで購入した,0
18293,中古自転車購入時にチェックで購入した,0
18294,中古自転車購入時に盗んで購入した,1
18295,中古自転車購入時に店主の言う通りの値段で購入した,0
